"timestamp","inputBitrate","demuxBitrate","demuxCorrupted","demuxDiscontinuity","sendBitrate","framesDisplayed","playedAudioBuffers","decodedVideo","decodedAudio","framesDisplayedAux","playedAudioBuffersAux","decodedVideoAux","decodedAudioAux","framesDisplayedCalc","playedAudioBuffersCalc","decodedVideoCalc","decodedAudioCalc"
1619116660,0,0,0,0,0,51411,88693,106858,177614,51387,88659,106810,177546,24,34,48,68
1619116661,0,0,0,0,0,51443,88739,106922,177706,51411,88693,106858,177614,32,46,64,92
1619116662,0,0,0,0,0,51475,88785,106986,177798,51443,88739,106922,177706,32,46,64,92
1619116663,0,0,0,0,0,51507,88831,107050,177890,51475,88785,106986,177798,32,46,64,92
1619116664,0,0,0,0,0,51531,88865,107098,177958,51507,88831,107050,177890,24,34,48,68
1619116665,0,0,0,0,0,51563,88911,107162,178050,51531,88865,107098,177958,32,46,64,92
1619116666,0,0,0,0,0,51595,88957,107226,178142,51563,88911,107162,178050,32,46,64,92
1619116667,0,0,0,0,0,51627,89003,107290,178234,51595,88957,107226,178142,32,46,64,92
1619116668,0,0,0,0,0,51651,89038,107338,178304,51627,89003,107290,178234,24,35,48,70
1619116669,0,0,0,0,0,51683,89084,107402,178396,51651,89038,107338,178304,32,46,64,92
1619116670,0,0,0,0,0,51715,89130,107466,178488,51683,89084,107402,178396,32,46,64,92
1619116671,0,0,0,0,0,51747,89176,107530,178580,51715,89130,107466,178488,32,46,64,92
1619116672,0,0,0,0,0,51771,89210,107578,178648,51747,89176,107530,178580,24,34,48,68
1619116673,0,0,0,0,0,51803,89256,107642,178740,51771,89210,107578,178648,32,46,64,92
1619116674,0,0,0,0,0,51835,89302,107706,178832,51803,89256,107642,178740,32,46,64,92
1619116675,0,0,0,0,0,51867,89348,107770,178924,51835,89302,107706,178832,32,46,64,92
1619116676,0,0,0,0,0,51892,89382,107820,178992,51867,89348,107770,178924,25,34,50,68
1619116677,0,0,0,0,0,51923,89428,107882,179084,51892,89382,107820,178992,31,46,62,92
1619116678,0,0,0,0,0,51955,89474,107946,179176,51923,89428,107882,179084,32,46,64,92
1619116679,0,0,0,0,0,51987,89520,108010,179268,51955,89474,107946,179176,32,46,64,92
1619116680,0,0,0,0,0,52011,89555,108058,179338,51987,89520,108010,179268,24,35,48,70
1619116681,0,0,0,0,0,52043,89600,108122,179428,52011,89555,108058,179338,32,45,64,90
1619116682,0,0,0,0,0,52076,89646,108187,179520,52043,89600,108122,179428,33,46,65,92
1619116683,0,0,0,0,0,52107,89692,108250,179612,52076,89646,108187,179520,31,46,63,92
1619116684,0,0,0,0,0,52131,89727,108298,179682,52107,89692,108250,179612,24,35,48,70
1619116685,0,1,0,0,0,52163,89773,108362,179774,52131,89727,108298,179682,32,46,64,92
1619116686,0,0,0,0,0,52195,89819,108426,179866,52163,89773,108362,179774,32,46,64,92
1619116687,0,0,0,0,0,52227,89865,108490,179958,52195,89819,108426,179866,32,46,64,92
1619116688,0,0,0,0,0,52251,89899,108538,180026,52227,89865,108490,179958,24,34,48,68
1619116689,0,0,0,0,0,52283,89945,108602,180118,52251,89899,108538,180026,32,46,64,92
1619116690,0,0,0,0,0,52315,89991,108666,180210,52283,89945,108602,180118,32,46,64,92
1619116691,0,0,0,0,0,52347,90037,108730,180302,52315,89991,108666,180210,32,46,64,92
1619116692,0,0,0,0,0,52372,90071,108780,180370,52347,90037,108730,180302,25,34,50,68
1619116693,0,0,0,0,0,52403,90102,108842,180435,52372,90071,108780,180370,31,31,62,65
1619116694,0,0,0,0,0,52435,90148,108906,180527,52403,90102,108842,180435,32,46,64,92
1619116695,0,0,0,0,0,52467,90194,108970,180619,52435,90148,108906,180527,32,46,64,92
1619116696,0,0,0,0,0,52492,90229,109020,180689,52467,90194,108970,180619,25,35,50,70
1619116697,0,0,0,0,0,52524,90275,109084,180781,52492,90229,109020,180689,32,46,64,92
1619116698,0,0,0,0,0,52556,90320,109148,180871,52524,90275,109084,180781,32,45,64,90
1619116699,0,0,0,0,0,52587,90366,109210,180963,52556,90320,109148,180871,31,46,62,92
1619116700,0,0,0,0,0,52604,90402,109243,181035,52587,90366,109210,180963,17,36,33,72
1619116701,0,0,0,0,0,52612,90435,109287,181104,52604,90402,109243,181035,8,33,44,69
1619116702,0,0,0,0,0,52623,90471,109317,181176,52612,90435,109287,181104,11,36,30,72
1619116703,0,0,0,0,0,52642,90519,109351,181272,52623,90471,109317,181176,19,48,34,96
1619116704,0,0,0,0,0,52662,90566,109391,181366,52642,90519,109351,181272,20,47,40,94
1619116705,0,0,0,0,0,52676,90602,109419,181438,52662,90566,109391,181366,14,36,28,72
1619116706,0,0,0,0,0,52697,90650,109461,181534,52676,90602,109419,181438,21,48,42,96
1619116707,0,0,0,0,0,52712,90686,109491,181606,52697,90650,109461,181534,15,36,30,72
1619116708,0,0,0,0,0,52727,90733,109525,181700,52712,90686,109491,181606,15,47,34,94
1619116709,0,0,0,0,0,52731,90779,109585,181792,52727,90733,109525,181700,4,46,60,92
1619116710,0,0,0,0,0,52749,90825,109589,181884,52731,90779,109585,181792,18,46,4,92
1619116711,0,0,0,0,0,52774,90860,109639,181954,52749,90825,109589,181884,25,35,50,70
1619116712,0,0,0,0,0,52805,90905,109703,182044,52774,90860,109639,181954,31,45,64,90
1619116713,0,0,0,0,0,52836,90951,109765,182136,52805,90905,109703,182044,31,46,62,92
1619116714,0,0,0,0,0,52869,90997,109831,182228,52836,90951,109765,182136,33,46,66,92
1619116715,0,0,0,0,0,52892,91032,109877,182298,52869,90997,109831,182228,23,35,46,70
1619116716,0,0,0,0,0,52925,91078,109943,182390,52892,91032,109877,182298,33,46,66,92
1619116717,0,0,0,0,0,52956,91124,110005,182482,52925,91078,109943,182390,31,46,62,92
1619116718,0,0,0,0,0,52989,91170,110071,182574,52956,91124,110005,182482,33,46,66,92
1619116719,0,0,0,0,0,53012,91204,110117,182642,52989,91170,110071,182574,23,34,46,68
1619116720,0,0,0,0,0,53044,91250,110181,182734,53012,91204,110117,182642,32,46,64,92
1619116721,0,0,0,0,0,53076,91296,110245,182826,53044,91250,110181,182734,32,46,64,92
1619116722,0,0,0,0,0,53109,91342,110311,182918,53076,91296,110245,182826,33,46,66,92
1619116723,0,0,0,0,0,53133,91376,110359,182986,53109,91342,110311,182918,24,34,48,68
1619116724,0,0,0,0,0,53165,91422,110423,183078,53133,91376,110359,182986,32,46,64,92
1619116725,0,0,0,0,0,53197,91468,110487,183170,53165,91422,110423,183078,32,46,64,92
1619116726,0,0,0,0,0,53229,91514,110551,183262,53197,91468,110487,183170,32,46,64,92
1619116727,0,0,0,0,0,53253,91549,110599,183332,53229,91514,110551,183262,24,35,48,70
1619116728,0,0,0,0,0,53285,91595,110663,183424,53253,91549,110599,183332,32,46,64,92
1619116729,0,0,0,0,0,53316,91641,110725,183516,53285,91595,110663,183424,31,46,62,92
1619116730,0,0,0,0,0,53349,91686,110791,183606,53316,91641,110725,183516,33,45,66,90
1619116731,0,0,0,0,0,53379,91729,110851,183692,53349,91686,110791,183606,30,43,60,86
1619116732,0,0,0,0,0,53402,91764,110897,183762,53379,91729,110851,183692,23,35,46,70
1619116733,0,0,0,0,0,53434,91810,110961,183854,53402,91764,110897,183762,32,46,64,92
1619116734,0,0,0,0,0,53467,91856,111027,183946,53434,91810,110961,183854,33,46,66,92
1619116735,0,0,0,0,0,53499,91902,111091,184038,53467,91856,111027,183946,32,46,64,92
1619116736,0,0,0,0,0,53524,91938,111141,184110,53499,91902,111091,184038,25,36,50,72
1619116737,0,0,0,0,0,53552,91978,111197,184190,53524,91938,111141,184110,28,40,56,80
1619116738,0,0,0,0,0,53583,92024,111259,184282,53552,91978,111197,184190,31,46,62,92
1619116739,0,0,0,0,0,53615,92070,111323,184374,53583,92024,111259,184282,32,46,64,92
1619116740,0,0,0,0,0,53668,92131,111429,184496,53615,92070,111323,184374,53,61,106,122
1619116741,0,0,0,0,0,53677,92157,111447,184548,53668,92131,111429,184496,9,26,18,52
1619116742,0,1,0,0,0,53704,92198,111501,184630,53677,92157,111447,184548,27,41,54,82
1619116743,0,0,0,0,0,53737,92243,111567,184720,53704,92198,111501,184630,33,45,66,90
1619116744,0,0,0,0,0,53769,92289,111631,184812,53737,92243,111567,184720,32,46,64,92
1619116745,0,0,0,0,0,53792,92324,111677,184882,53769,92289,111631,184812,23,35,46,70
1619116746,0,0,0,0,0,53825,92370,111743,184974,53792,92324,111677,184882,33,46,66,92
1619116747,0,0,0,0,0,53857,92416,111807,185066,53825,92370,111743,184974,32,46,64,92
1619116748,0,0,0,0,0,53888,92462,111869,185158,53857,92416,111807,185066,31,46,62,92
1619116749,0,0,0,0,0,53912,92496,111917,185226,53888,92462,111869,185158,24,34,48,68
1619116750,0,0,0,0,0,53944,92542,111981,185318,53912,92496,111917,185226,32,46,64,92
1619116751,0,0,0,0,0,53977,92589,112047,185412,53944,92542,111981,185318,33,47,66,94
1619116752,0,0,0,0,0,54002,92624,112097,185482,53977,92589,112047,185412,25,35,50,70
1619116753,0,0,0,0,0,54033,92668,112159,185570,54002,92624,112097,185482,31,44,62,88
1619116754,0,0,0,0,0,54064,92714,112221,185662,54033,92668,112159,185570,31,46,62,92
1619116755,0,0,0,0,0,54097,92760,112287,185754,54064,92714,112221,185662,33,46,66,92
1619116756,0,0,0,0,0,54129,92806,112351,185846,54097,92760,112287,185754,32,46,64,92
1619116757,0,0,0,0,0,54154,92843,112401,185920,54129,92806,112351,185846,25,37,50,74
1619116758,0,0,0,0,0,54186,92889,112465,186012,54154,92843,112401,185920,32,46,64,92
1619116759,0,0,0,0,0,54218,92935,112529,186104,54186,92889,112465,186012,32,46,64,92
1619116760,0,0,0,0,0,54242,92970,112577,186174,54218,92935,112529,186104,24,35,48,70
1619116761,0,0,0,0,0,54273,93016,112641,186266,54242,92970,112577,186174,31,46,64,92
1619116762,0,0,0,0,0,54306,93062,112707,186358,54273,93016,112641,186266,33,46,66,92
1619116763,0,0,0,0,0,54343,93116,112781,186466,54306,93062,112707,186358,37,54,74,108
1619116764,0,0,0,0,0,54354,93150,112814,186534,54343,93116,112781,186466,11,34,33,68
1619116765,0,0,0,0,0,54362,93186,112844,186606,54354,93150,112814,186534,8,36,30,72
1619116766,0,0,0,0,0,54375,93234,112880,186702,54362,93186,112844,186606,13,48,36,96
1619116767,0,0,0,0,0,54391,93270,112908,186774,54375,93234,112880,186702,16,36,28,72
1619116768,0,0,0,0,0,54406,93316,112938,186866,54391,93270,112908,186774,15,46,30,92
1619116769,0,0,0,0,0,54411,93362,113000,186958,54406,93316,112938,186866,5,46,62,92
1619116770,0,0,0,0,0,54415,93407,113014,187048,54411,93362,113000,186958,4,45,14,90
1619116771,0,0,0,0,0,54449,93452,113064,187138,54415,93407,113014,187048,34,45,50,90
1619116772,0,0,0,0,0,54468,93486,113102,187206,54449,93452,113064,187138,19,34,38,68
1619116773,0,0,0,0,0,54494,93533,113154,187300,54468,93486,113102,187206,26,47,52,94
1619116774,0,0,0,0,0,54519,93578,113204,187390,54494,93533,113154,187300,25,45,50,90
1619116775,0,0,0,0,0,54544,93623,113254,187480,54519,93578,113204,187390,25,45,50,90
1619116776,0,0,0,0,0,54563,93657,113292,187548,54544,93623,113254,187480,19,34,38,68
1619116777,0,0,0,0,0,54590,93705,113346,187644,54563,93657,113292,187548,27,48,54,96
1619116778,0,0,0,0,0,54615,93750,113396,187734,54590,93705,113346,187644,25,45,50,90
1619116779,0,0,0,0,0,54635,93786,113436,187806,54615,93750,113396,187734,20,36,40,72
1619116780,0,0,0,0,0,54661,93833,113488,187900,54635,93786,113436,187806,26,47,52,94
1619116781,0,0,0,0,0,54687,93878,113540,187990,54661,93833,113488,187900,26,45,52,90
1619116782,0,0,0,0,0,54707,93915,113580,188064,54687,93878,113540,187990,20,37,40,74
1619116783,0,0,0,0,0,54733,93962,113632,188158,54707,93915,113580,188064,26,47,52,94
1619116784,0,0,0,0,0,54759,94008,113684,188250,54733,93962,113632,188158,26,46,52,92
1619116785,0,0,0,0,0,54787,94054,113740,188342,54759,94008,113684,188250,28,46,56,92
1619116786,0,0,0,0,0,54806,94093,113778,188420,54787,94054,113740,188342,19,39,38,78
1619116787,0,0,0,0,0,54832,94138,113830,188510,54806,94093,113778,188420,26,45,52,90
1619116788,0,0,0,0,0,54857,94184,113880,188602,54832,94138,113830,188510,25,46,50,92
1619116789,0,0,0,0,0,54876,94218,113918,188670,54857,94184,113880,188602,19,34,38,68
1619116790,0,0,0,0,0,54901,94263,113968,188760,54876,94218,113918,188670,25,45,50,90
1619116791,0,0,0,0,0,54926,94308,114018,188850,54901,94263,113968,188760,25,45,50,90
1619116792,0,0,0,0,0,54951,94353,114068,188940,54926,94308,114018,188850,25,45,50,90
1619116793,0,0,0,0,0,54978,94384,114122,189005,54951,94353,114068,188940,27,31,54,65
1619116794,0,0,0,0,0,54997,94420,114160,189077,54978,94384,114122,189005,19,36,38,72
1619116795,0,0,0,0,0,55023,94466,114212,189169,54997,94420,114160,189077,26,46,52,92
1619116796,0,0,0,0,0,55048,94511,114262,189259,55023,94466,114212,189169,25,45,50,90
1619116797,0,0,0,0,0,55068,94547,114302,189331,55048,94511,114262,189259,20,36,40,72
1619116798,0,0,0,0,0,55093,94592,114352,189421,55068,94547,114302,189331,25,45,50,90
1619116799,0,0,0,0,0,55119,94638,114404,189513,55093,94592,114352,189421,26,46,52,92
1619116800,0,0,0,0,0,55139,94682,114444,189601,55119,94638,114404,189513,20,44,40,88
1619116801,0,0,0,0,0,55144,94703,114482,189646,55139,94682,114444,189601,5,21,38,45
1619116802,0,0,0,0,0,55158,94751,114520,189742,55144,94703,114482,189646,14,48,38,96
1619116803,0,0,0,0,0,55178,94799,114556,189838,55158,94751,114520,189742,20,48,36,96
1619116804,0,0,0,0,0,55189,94834,114578,189908,55178,94799,114556,189838,11,35,22,70
1619116805,0,0,0,0,0,55193,94865,114642,189973,55189,94834,114578,189908,4,31,64,65
1619116806,0,1,0,0,0,55193,94911,114642,190065,55193,94865,114642,189973,0,46,0,92
1619116807,0,1,0,0,0,55241,94957,114706,190157,55193,94911,114642,190065,48,46,64,92
1619116808,0,0,0,0,0,55258,94990,114739,190223,55241,94957,114706,190157,17,33,33,66
1619116809,0,0,0,0,0,55265,95023,114781,190292,55258,94990,114739,190223,7,33,42,69
1619116810,0,0,0,0,0,55278,95071,114815,190388,55265,95023,114781,190292,13,48,34,96
1619116811,0,0,0,0,0,55295,95106,114845,190458,55278,95071,114815,190388,17,35,30,70
1619116812,0,0,0,0,0,55315,95154,114885,190554,55295,95106,114845,190458,20,48,40,96
1619116813,0,0,0,0,0,55330,95190,114915,190626,55315,95154,114885,190554,15,36,30,72
1619116814,0,0,0,0,0,55348,95233,114951,190712,55330,95190,114915,190626,18,43,36,86
1619116815,0,0,0,0,0,55368,95281,114991,190808,55348,95233,114951,190712,20,48,40,96
1619116816,0,0,0,0,0,55388,95329,115031,190904,55368,95281,114991,190808,20,48,40,96
1619116817,0,0,0,0,0,55405,95369,115065,190984,55388,95329,115031,190904,17,40,34,80
1619116818,0,0,0,0,0,55420,95405,115095,191056,55405,95369,115065,190984,15,36,30,72
1619116819,0,0,0,0,0,55440,95453,115135,191152,55420,95405,115095,191056,20,48,40,96
1619116820,0,0,0,0,0,55453,95500,115179,191246,55440,95453,115135,191152,13,47,44,94
1619116821,0,0,0,0,0,55460,95534,115215,191314,55453,95500,115179,191246,7,34,36,68
1619116822,0,0,0,0,0,55466,95578,115237,191402,55460,95534,115215,191314,6,44,22,88
1619116823,0,0,0,0,0,55498,95625,115281,191496,55466,95578,115237,191402,32,47,44,94
1619116824,0,0,0,0,0,55516,95671,115324,191588,55498,95625,115281,191496,18,46,43,92
1619116825,0,0,0,0,0,55522,95707,115354,191660,55516,95671,115324,191588,6,36,30,72
1619116826,0,0,0,0,0,55536,95755,115392,191756,55522,95707,115354,191660,14,48,38,96
1619116827,0,0,0,0,0,55557,95803,115428,191852,55536,95755,115392,191756,21,48,36,96
1619116828,0,0,0,0,0,55572,95839,115458,191924,55557,95803,115428,191852,15,36,30,72
1619116829,0,0,0,0,0,55592,95886,115498,192018,55572,95839,115458,191924,20,47,40,94
1619116830,0,0,0,0,0,55607,95922,115528,192090,55592,95886,115498,192018,15,36,30,72
1619116831,0,0,0,0,0,55627,95970,115568,192186,55607,95922,115528,192090,20,48,40,96
1619116832,0,0,0,0,0,55647,96018,115608,192282,55627,95970,115568,192186,20,48,40,96
1619116833,0,0,0,0,0,55662,96054,115638,192354,55647,96018,115608,192282,15,36,30,72
1619116834,0,0,0,0,0,55682,96101,115678,192448,55662,96054,115638,192354,20,47,40,94
1619116835,0,0,0,0,0,55697,96138,115708,192522,55682,96101,115678,192448,15,37,30,74
1619116836,0,0,0,0,0,55712,96184,115750,192614,55697,96138,115708,192522,15,46,42,92
1619116837,0,0,0,0,0,55722,96230,115800,192706,55712,96184,115750,192614,10,46,50,92
1619116838,0,0,0,0,0,55725,96268,115814,192782,55722,96230,115800,192706,3,38,14,76
1619116839,0,0,0,0,0,55757,96314,115858,192874,55725,96268,115814,192782,32,46,44,92
1619116840,0,0,0,0,0,55783,96361,115910,192968,55757,96314,115858,192874,26,47,52,94
1619116841,0,0,0,0,0,55802,96395,115948,193036,55783,96361,115910,192968,19,34,38,68
1619116842,0,0,0,0,0,55827,96440,115998,193126,55802,96395,115948,193036,25,45,50,90
1619116843,0,0,0,0,0,55852,96485,116048,193216,55827,96440,115998,193126,25,45,50,90
1619116844,0,0,0,0,0,55869,96532,116090,193310,55852,96485,116048,193216,17,47,42,94
1619116845,0,0,0,0,0,55876,96568,116120,193382,55869,96532,116090,193310,7,36,30,72
1619116846,0,0,0,0,0,55889,96616,116158,193478,55876,96568,116120,193382,13,48,38,96
1619116847,0,0,0,0,0,55910,96664,116194,193574,55889,96616,116158,193478,21,48,36,96
1619116848,0,0,0,0,0,55921,96700,116224,193646,55910,96664,116194,193574,11,36,30,72
1619116849,0,0,0,0,0,55930,96745,116276,193736,55921,96700,116224,193646,9,45,52,90
1619116850,0,0,0,0,0,55934,96792,116292,193830,55930,96745,116276,193736,4,47,16,94
1619116851,0,0,0,0,0,55962,96826,116330,193898,55934,96792,116292,193830,28,34,38,68
1619116852,0,0,0,0,0,55989,96874,116384,193994,55962,96826,116330,193898,27,48,54,96
1619116853,0,0,0,0,0,56014,96919,116434,194084,55989,96874,116384,193994,25,45,50,90
1619116854,0,0,0,0,0,56034,96955,116474,194156,56014,96919,116434,194084,20,36,40,72
1619116855,0,0,0,0,0,56059,97000,116524,194246,56034,96955,116474,194156,25,45,50,90
1619116856,0,0,0,0,0,56086,97048,116578,194342,56059,97000,116524,194246,27,48,54,96
1619116857,0,0,0,0,0,56111,97093,116628,194432,56086,97048,116578,194342,25,45,50,90
1619116858,0,0,0,0,0,56136,97138,116678,194522,56111,97093,116628,194432,25,45,50,90
1619116859,0,0,0,0,0,56155,97172,116716,194590,56136,97138,116678,194522,19,34,38,68
1619116860,0,0,0,0,0,56181,97219,116768,194684,56155,97172,116716,194590,26,47,52,94
1619116861,0,0,0,0,0,56206,97264,116818,194774,56181,97219,116768,194684,25,45,50,90
1619116862,0,0,0,0,0,56232,97310,116870,194866,56206,97264,116818,194774,26,46,52,92
1619116863,0,0,0,0,0,56252,97346,116910,194938,56232,97310,116870,194866,20,36,40,72
1619116864,0,0,0,0,0,56270,97394,116954,195034,56252,97346,116910,194938,18,48,44,96
1619116865,0,0,0,0,0,56277,97429,116984,195104,56270,97394,116954,195034,7,35,30,70
1619116866,0,0,0,0,0,56290,97477,117022,195200,56277,97429,116984,195104,13,48,38,96
1619116867,0,0,0,0,0,56310,97525,117058,195296,56290,97477,117022,195200,20,48,36,96
1619116868,0,0,0,0,0,56321,97561,117090,195368,56310,97525,117058,195296,11,36,32,72
1619116869,0,0,0,0,0,56330,97606,117138,195458,56321,97561,117090,195368,9,45,48,90
1619116870,0,0,0,0,0,56335,97653,117156,195552,56330,97606,117138,195458,5,47,18,94
1619116871,0,0,0,0,0,56363,97687,117194,195620,56335,97653,117156,195552,28,34,38,68
1619116872,0,0,0,0,0,56388,97732,117244,195710,56363,97687,117194,195620,25,45,50,90
1619116873,0,0,0,0,0,56413,97777,117294,195800,56388,97732,117244,195710,25,45,50,90
1619116874,0,0,0,0,0,56439,97822,117346,195890,56413,97777,117294,195800,26,45,52,90
1619116875,0,0,0,0,0,56465,97870,117398,195986,56439,97822,117346,195890,26,48,52,96
1619116876,0,0,0,0,0,56479,97903,117430,196052,56465,97870,117398,195986,14,33,32,66
1619116877,0,0,0,0,0,56487,97951,117468,196148,56479,97903,117430,196052,8,48,38,96
1619116878,0,0,0,0,0,56499,97999,117502,196244,56487,97951,117468,196148,12,48,34,96
1619116879,0,0,0,0,0,56516,98035,117532,196316,56499,97999,117502,196244,17,36,30,72
1619116880,0,0,0,0,0,56530,98082,117574,196410,56516,98035,117532,196316,14,47,42,94
1619116881,0,0,0,0,0,56539,98118,117614,196482,56530,98082,117574,196410,9,36,40,72
1619116882,0,0,0,0,0,56544,98166,117636,196578,56539,98118,117614,196482,5,48,22,96
1619116883,0,0,0,0,0,56577,98211,117682,196668,56544,98166,117636,196578,33,45,46,90
1619116884,0,0,0,0,0,56594,98255,117735,196756,56577,98211,117682,196668,17,44,53,88
1619116885,0,0,0,0,0,56600,98301,117779,196848,56594,98255,117735,196756,6,46,44,92
1619116886,0,0,0,0,0,56600,98335,117779,196916,56600,98301,117779,196848,0,34,0,68
1619116887,0,0,0,0,0,56644,98381,117835,197008,56600,98335,117779,196916,44,46,56,92
1619116888,0,0,0,0,0,56676,98427,117899,197100,56644,98381,117835,197008,32,46,64,92
1619116889,0,0,0,0,0,56708,98473,117963,197192,56676,98427,117899,197100,32,46,64,92
1619116890,0,0,0,0,0,56732,98507,118011,197260,56708,98473,117963,197192,24,34,48,68
1619116891,0,0,0,0,0,56764,98553,118075,197352,56732,98507,118011,197260,32,46,64,92
1619116892,0,0,0,0,0,56796,98599,118139,197444,56764,98553,118075,197352,32,46,64,92
1619116893,0,0,0,0,0,56828,98645,118203,197536,56796,98599,118139,197444,32,46,64,92
1619116894,0,0,0,0,0,56852,98680,118251,197606,56828,98645,118203,197536,24,35,48,70
1619116895,0,0,0,0,0,56884,98726,118315,197698,56852,98680,118251,197606,32,46,64,92
1619116896,0,1,0,0,0,56916,98772,118379,197790,56884,98726,118315,197698,32,46,64,92
1619116897,0,0,0,0,0,56948,98818,118443,197882,56916,98772,118379,197790,32,46,64,92
1619116898,0,1,0,0,0,56972,98852,118491,197950,56948,98818,118443,197882,24,34,48,68
1619116899,0,0,0,0,0,57004,98898,118555,198042,56972,98852,118491,197950,32,46,64,92
1619116900,0,0,0,0,0,57036,98944,118619,198134,57004,98898,118555,198042,32,46,64,92
1619116901,0,0,0,0,0,57068,98990,118683,198226,57036,98944,118619,198134,32,46,64,92
1619116902,0,0,0,0,0,57092,99024,118731,198294,57068,98990,118683,198226,24,34,48,68
1619116903,0,0,0,0,0,57124,99070,118795,198386,57092,99024,118731,198294,32,46,64,92
1619116904,0,1,0,0,0,57156,99116,118859,198478,57124,99070,118795,198386,32,46,64,92
1619116905,0,0,0,0,0,57188,99162,118923,198570,57156,99116,118859,198478,32,46,64,92
1619116906,0,0,0,0,0,57212,99197,118971,198640,57188,99162,118923,198570,24,35,48,70
1619116907,0,0,0,0,0,57244,99242,119035,198730,57212,99197,118971,198640,32,45,64,90
1619116908,0,0,0,0,0,57276,99288,119099,198822,57244,99242,119035,198730,32,46,64,92
1619116909,0,0,0,0,0,57308,99334,119163,198914,57276,99288,119099,198822,32,46,64,92
1619116910,0,0,0,0,0,57332,99369,119211,198984,57308,99334,119163,198914,24,35,48,70
1619116911,0,0,0,0,0,57364,99415,119275,199076,57332,99369,119211,198984,32,46,64,92
1619116912,0,0,0,0,0,57396,99461,119339,199168,57364,99415,119275,199076,32,46,64,92
1619116913,0,0,0,0,0,57428,99507,119403,199260,57396,99461,119339,199168,32,46,64,92
1619116914,0,0,0,0,0,57452,99541,119451,199328,57428,99507,119403,199260,24,34,48,68
1619116915,0,0,0,0,0,57484,99587,119515,199420,57452,99541,119451,199328,32,46,64,92
1619116916,0,0,0,0,0,57516,99633,119579,199512,57484,99587,119515,199420,32,46,64,92
1619116917,0,0,0,0,0,57548,99679,119643,199604,57516,99633,119579,199512,32,46,64,92
1619116918,0,0,0,0,0,57572,99713,119691,199672,57548,99679,119643,199604,24,34,48,68
1619116919,0,0,0,0,0,57604,99759,119755,199764,57572,99713,119691,199672,32,46,64,92
1619116920,0,0,0,0,0,57636,99805,119819,199856,57604,99759,119755,199764,32,46,64,92
1619116921,0,0,0,0,0,57668,99851,119883,199948,57636,99805,119819,199856,32,46,64,92
1619116922,0,0,0,0,0,57692,99886,119931,200018,57668,99851,119883,199948,24,35,48,70
1619116923,0,0,0,0,0,57724,99931,119995,200108,57692,99886,119931,200018,32,45,64,90
1619116924,0,0,0,0,0,57756,99977,120059,200200,57724,99931,119995,200108,32,46,64,92
1619116925,0,0,0,0,0,57788,100023,120123,200292,57756,99977,120059,200200,32,46,64,92
1619116926,0,0,0,0,0,57812,100058,120171,200362,57788,100023,120123,200292,24,35,48,70
1619116927,0,0,0,0,0,57844,100104,120235,200454,57812,100058,120171,200362,32,46,64,92
1619116928,0,0,0,0,0,57876,100150,120299,200546,57844,100104,120235,200454,32,46,64,92
1619116929,0,0,0,0,0,57908,100196,120363,200638,57876,100150,120299,200546,32,46,64,92
1619116930,0,0,0,0,0,57932,100230,120411,200706,57908,100196,120363,200638,24,34,48,68
1619116931,0,0,0,0,0,57964,100276,120475,200798,57932,100230,120411,200706,32,46,64,92
1619116932,0,0,0,0,0,57996,100322,120539,200890,57964,100276,120475,200798,32,46,64,92
1619116933,0,0,0,0,0,58028,100368,120603,200982,57996,100322,120539,200890,32,46,64,92
1619116934,0,0,0,0,0,58052,100402,120651,201050,58028,100368,120603,200982,24,34,48,68
1619116935,0,0,0,0,0,58084,100448,120715,201142,58052,100402,120651,201050,32,46,64,92
1619116936,0,0,0,0,0,58116,100494,120779,201234,58084,100448,120715,201142,32,46,64,92
1619116937,0,0,0,0,0,58148,100540,120843,201326,58116,100494,120779,201234,32,46,64,92
1619116938,0,0,0,0,0,58172,100575,120891,201396,58148,100540,120843,201326,24,35,48,70
1619116939,0,0,0,0,0,58205,100621,120957,201488,58172,100575,120891,201396,33,46,66,92
1619116940,0,0,0,0,0,58236,100667,121019,201580,58205,100621,120957,201488,31,46,62,92
1619116941,0,0,0,0,0,58268,100712,121083,201670,58236,100667,121019,201580,32,45,64,90
1619116942,0,0,0,0,0,58292,100747,121131,201740,58268,100712,121083,201670,24,35,48,70
1619116943,0,0,0,0,0,58324,100793,121195,201832,58292,100747,121131,201740,32,46,64,92
1619116944,0,0,0,0,0,58356,100839,121259,201924,58324,100793,121195,201832,32,46,64,92
1619116945,0,0,0,0,0,58388,100885,121323,202016,58356,100839,121259,201924,32,46,64,92
1619116946,0,0,0,0,0,58412,100919,121371,202084,58388,100885,121323,202016,24,34,48,68
1619116947,0,0,0,0,0,58444,100965,121435,202176,58412,100919,121371,202084,32,46,64,92
1619116948,0,0,0,0,0,58476,101011,121499,202268,58444,100965,121435,202176,32,46,64,92
1619116949,0,0,0,0,0,58508,101057,121563,202360,58476,101011,121499,202268,32,46,64,92
1619116950,0,0,0,0,0,58532,101091,121611,202428,58508,101057,121563,202360,24,34,48,68
1619116951,0,0,0,0,0,58564,101137,121675,202520,58532,101091,121611,202428,32,46,64,92
1619116952,0,0,0,0,0,58596,101183,121739,202612,58564,101137,121675,202520,32,46,64,92
1619116953,0,0,0,0,0,58628,101229,121803,202704,58596,101183,121739,202612,32,46,64,92
